No. ,Premises,Conclusion,Support,Confidence,Laplace,Gain,p-s,Lift,Conviction
6065,"Java, Agile, Scala",Python,0.015128126,0.960784314,0.999392097,-0.016363075,0.010412015,3.207754785,17.86225907
6066,"SQL, Agile, Go",Java,0.015128126,0.960784314,0.999392097,-0.016363075,0.012406518,5.558525834,21.09235655
6067,"Docker, Scala",Java,0.014157809,0.961077844,0.999434955,-0.015304547,0.011611543,5.560224028,21.25142409
6068,"Data Visualization, R",Python,0.01640718,0.96124031,0.999349523,-0.01773034,0.011294758,3.209277213,18.0724033
6069,"Kubernetes, Docker, Scala",Java,0.013143386,0.961290323,0.999477875,-0.014201914,0.010780086,5.5614533,21.36807363
6070,"AWS, Go, TypeScript",JavaScript,0.013275702,0.961661342,0.999477943,-0.01433423,0.012135284,11.64108254,23.92860818
6071,"Python, Docker, GCP",AWS,0.013319808,0.961783439,0.999477966,-0.014378335,0.011017025,5.78422173,21.81575001
6072,"SQL, Go, HTML/CSS",JavaScript,0.012217175,0.961805556,0.999520927,-0.013187492,0.011167844,11.64282828,24.01895727
6073,"Go, HTML/CSS",JavaScript,0.01226128,0.961937716,0.999520948,-0.013231597,0.011208306,11.64442811,24.10235643
6074,"Scala, Kafka, Hadoop",Python,0.010056014,0.962025316,0.999607158,-0.01084991,0.00692515,3.2118981,18.44599303
6075,"Java, Agile, Go",AWS,0.01565739,0.962059621,0.999392414,-0.016892339,0.012951253,5.7858827,21.97455438
6076,"SQL, Docker, GCP",AWS,0.011246857,0.962264151,0.999564042,-0.012128964,0.009303426,5.787112757,22.09365765
6077,"R, Statistics",Python,0.01018833,0.9625,0.99960721,-0.010982226,0.007017835,3.213482919,18.67948661
6078,"Java, Kafka, Hadoop",Python,0.01018833,0.9625,0.99960721,-0.010982226,0.007017835,3.213482919,18.67948661
6079,"Python, Java, HTML/CSS",TypeScript,0.011335068,0.962546816,0.99956408,-0.012217175,0.010883199,25.08485514,25.67547744
6080,"SQL, Go, NoSQL",Java,0.012481807,0.962585034,0.999521052,-0.013452124,0.010240483,5.56894373,22.1074967
6081,"AWS, Spark, Hadoop",Python,0.012525912,0.962711864,0.999521073,-0.013496229,0.008628846,3.214190267,18.78562006
6082,"Java, HTML/CSS",JavaScript,0.014951705,0.963068182,0.999435396,-0.016098443,0.01366919,11.65811259,24.8401182
6083,"Python, SQL, TypeScript",JavaScript,0.016363075,0.963636364,0.999392835,-0.017598024,0.014960324,11.66499054,25.22824505
6084,"SQL, Kubernetes, Scala",Java,0.012878754,0.96369637,0.99952124,-0.013849072,0.010568819,5.575373256,22.78425681
6085,"SQL, R",Python,0.030476779,0.963737796,0.998888414,-0.032770255,0.021004926,3.217615529,19.31710371
6086,"Kubernetes, RDBMS",Java,0.010585278,0.963855422,0.999607364,-0.011379173,0.008687014,5.576293436,22.88451756
6087,"Java, Docker, GCP",AWS,0.010629383,0.964,0.999607381,-0.011423279,0.008795957,5.797552255,23.15897029
6088,"Tableau, Data Visualization, R",Python,0.010673488,0.964143426,0.999607398,-0.011467384,0.00735768,3.218969799,19.53562975
6089,"Kubernetes, Go, TypeScript",Python,0.011864332,0.964157706,0.999564308,-0.012746438,0.008178632,3.219017475,19.54341287
6090,"Java, AWS, HTML/CSS",JavaScript,0.011996648,0.964539007,0.999564365,-0.012878754,0.010969179,11.6759172,25.87041856
6091,"SQL, Tableau, R",Python,0.016892339,0.964735516,0.999393151,-0.018127288,0.011647813,3.2209466,19.86363264
6092,"Python, Go, TypeScript",JavaScript,0.015701495,0.964769648,0.999435813,-0.016848234,0.01435704,11.67870914,26.039783
6093,"Python, SQL, HTML/CSS",TypeScript,0.012217175,0.965156794,0.99956446,-0.013099281,0.011731458,25.15287356,27.59873418
6094,"SQL, Kubernetes, GCP",AWS,0.011070436,0.965384615,0.999607552,-0.011864332,0.009163673,5.805879412,24.0853291
6095,"AWS, Kubernetes, TypeScript",Docker,0.01358444,0.965517241,0.999521573,-0.014554757,0.012186354,9.716454689,26.11829048
6096,"Python, Docker, TypeScript",Kubernetes,0.013716756,0.965838509,0.999521635,-0.014687073,0.012197784,9.030291349,26.14185074
6097,"Go, TypeScript",Python,0.016274864,0.965968586,0.999436131,-0.017421603,0.011228494,3.225063431,20.58335737
6098,"Java, Kubernetes, TypeScript",Docker,0.013893177,0.966257669,0.999521718,-0.014863494,0.012464412,9.723905958,26.69141911
6099,"SQL, Agile, Go",AWS,0.015216337,0.966386555,0.999478941,-0.016274864,0.012598204,5.811905133,24.80325718
6100,"Docker, Go, NoSQL",Java,0.011643805,0.967032967,0.999607775,-0.012437701,0.009562576,5.594676821,25.09025419
6101,"Python, Azure, GCP",AWS,0.018744762,0.968109339,0.999394254,-0.019979712,0.015525266,5.822266062,26.14316903
6102,"Kubernetes, Go, Scala",SQL,0.010805804,0.968379447,0.999651051,-0.011511489,0.00840999,4.510284962,24.83496339
6103,"SQL, Data Analysis, R",Python,0.012217175,0.968531469,0.999607997,-0.01301107,0.008439002,3.233620083,22.25972155
6104,"AWS, Scala",Python,0.02858025,0.968609865,0.999100334,-0.030432673,0.019742496,3.233881826,22.31531526
6105,"Java, Kubernetes, Go",Docker,0.027345301,0.96875,0.99914211,-0.029109514,0.024540363,9.748987461,28.8201826
6106,"Spark, Snowflake",Python,0.012614123,0.969491525,0.99960815,-0.013408018,0.008717056,3.23682541,22.9602023
6107,"Java, Go, HTML/CSS",JavaScript,0.011555595,0.97037037,0.99965131,-0.01226128,0.010571847,11.74650689,30.96193711
6108,"SQL, Java, HTML/CSS",JavaScript,0.01301107,0.970394737,0.999608304,-0.013804966,0.011903444,11.74680185,30.98742018
6109,"Docker, Go, TypeScript",SQL,0.011643805,0.970588235,0.99965134,-0.012349491,0.009068069,4.520572526,26.70003969
6110,"Kubernetes, TypeScript, HTML/CSS",JavaScript,0.01018833,0.970588235,0.99969447,-0.010805804,0.009321175,11.74914419,31.19128479
6111,"TypeScript, HTML/CSS",JavaScript,0.014598862,0.970674487,0.999565482,-0.015480969,0.013356426,11.75018828,31.28302386
6112,"Java, AWS, Hadoop",Python,0.010232435,0.970711297,0.999694483,-0.01084991,0.007075151,3.240897841,23.91641411
6113,"Docker, TypeScript, HTML/CSS",JavaScript,0.010232435,0.970711297,0.999694483,-0.01084991,0.009361636,11.75063387,31.32234061
6114,"Java, Kubernetes, HTML/CSS",JavaScript,0.01027654,0.970833333,0.999694497,-0.010894015,0.009402098,11.75211114,31.45339642
6115,"Java, Docker, HTML/CSS",JavaScript,0.01027654,0.970833333,0.999694497,-0.010894015,0.009402098,11.75211114,31.45339642
6116,"Java, Docker, RDBMS",Kubernetes,0.010408856,0.971193416,0.999694537,-0.011026331,0.009262552,9.080358067,31.00140507
6117,"Kubernetes, Docker, RDBMS",Java,0.010408856,0.971193416,0.999694537,-0.011026331,0.008556334,5.618746699,28.71396438
6118,"Kubernetes, Go, NoSQL",Docker,0.011908437,0.971223022,0.999651431,-0.012614123,0.010690043,9.773874642,31.29691704
6119,"Kubernetes, Go, TypeScript",Docker,0.011952543,0.971326165,0.999651446,-0.012658228,0.010729765,9.774912621,31.40949588
6120,"AWS, Scala, Spark",Python,0.012040753,0.971530249,0.999651477,-0.012746438,0.008328633,3.243632063,24.60438627
6121,"SQL, Go, GCP",AWS,0.010541172,0.971544715,0.999694577,-0.011158647,0.008737081,5.842926614,29.29940584
6122,"Docker, RDBMS",Java,0.010717594,0.972,0.99969463,-0.011335068,0.008811706,5.623413116,29.54111561
6123,"Docker, RDBMS",Kubernetes,0.010717594,0.972,0.99969463,-0.011335068,0.009538268,9.087899381,31.89444966
6124,"AWS, Docker, Scala",Python,0.012481807,0.972508591,0.999651629,-0.013187492,0.008637582,3.246898437,25.47998721
6125,"Azure, Scala",Python,0.01093812,0.97254902,0.999694696,-0.011555595,0.00756947,3.247033415,25.51751296
6126,"SQL, AWS, Scala",Python,0.020376659,0.972631579,0.999438396,-0.021523398,0.014101723,3.247309055,25.59448887
6127,"Go, TypeScript, HTML/CSS",JavaScript,0.011114542,0.972972973,0.99969475,-0.011732016,0.010170873,11.77801186,33.94345698
6128,"SQL, Go, TypeScript",JavaScript,0.014510651,0.973372781,0.999608883,-0.015304547,0.013279146,11.78285161,34.45311849
6129,"SQL, Docker, Scala",Python,0.012966965,0.973509934,0.999651795,-0.01367265,0.008977426,3.250241603,26.44314824
6130,"SQL, Kubernetes, Scala",Python,0.01301107,0.97359736,0.999651811,-0.013716756,0.009008321,3.250533491,26.53070833
6131,"Python, Go, HTML/CSS",TypeScript,0.011423279,0.973684211,0.999694843,-0.012040753,0.010973102,25.37510587,36.541878
6132,"Kubernetes, Agile, Go",Docker,0.013099281,0.973770492,0.999651841,-0.013804966,0.011762553,9.799511034,34.33654567
6133,"Java, Google Cloud",AWS,0.0115997,0.974074074,0.999694896,-0.012217175,0.0096196,5.858138324,32.15788446
6134,"TypeScript, Microsoft Azure",JavaScript,0.010011908,0.974248927,0.99973806,-0.010541172,0.009162971,11.79345751,35.62533998
6135,"Go, GCP",AWS,0.013452124,0.974440895,0.999651962,-0.014157809,0.011156674,5.860344404,32.61940965
6136,"Python, Docker, Scala",Java,0.01358444,0.974683544,0.999652007,-0.014290125,0.011175398,5.638938505,32.67247387
6137,"Python, TypeScript, HTML/CSS",JavaScript,0.011908437,0.974729242,0.999694989,-0.012525912,0.010899185,11.79927181,36.30246171
6138,"Python, Kubernetes, TypeScript",Docker,0.013716756,0.97492163,0.999652053,-0.014422441,0.01231867,9.811095481,35.91264941
6139,"SQL, Docker, TypeScript",Kubernetes,0.013893177,0.975232198,0.999652113,-0.014598862,0.012369488,9.118119434,36.05667534
6140,"AWS, Kubernetes, Scala",Java,0.012393596,0.975694444,0.999695135,-0.01301107,0.010198013,5.644786971,34.03136519
6141,"Kubernetes, RDBMS",Docker,0.010717594,0.975903614,0.999738243,-0.011246857,0.009626298,9.820977652,37.3761743
6142,"NoSQL, Spark, Hadoop",Python,0.01084991,0.976190476,0.999738277,-0.011379173,0.00752089,3.259191086,29.42019142
6143,"SQL, TypeScript, HTML/CSS",JavaScript,0.012658228,0.976190476,0.999695215,-0.013275702,0.011587036,11.81696031,38.53041062
6144,"Docker, Go",Kubernetes,0.030785516,0.976223776,0.999273132,-0.032285097,0.027412644,9.127390383,37.56040483
6145,"SQL, Data Visualization, R",Python,0.014554757,0.976331361,0.99965234,-0.015260442,0.010089644,3.259661456,29.5953116
6146,"Docker, Go, Scala",Kubernetes,0.010982226,0.976470588,0.999738311,-0.011511489,0.009779313,9.129697999,37.9543951
6147,"Go, NoSQL",SQL,0.012966965,0.976744186,0.999695308,-0.01358444,0.010116609,4.549244234,33.76769726
6148,"SQL, Docker, Scala",Java,0.01301107,0.976821192,0.999695321,-0.013628545,0.010708758,5.651305661,35.68566766
6149,"Docker, Agile, Go",Kubernetes,0.013099281,0.976973684,0.999695348,-0.013716756,0.011665221,9.134401791,38.78365079
6150,"Python, Go, GCP",AWS,0.013187492,0.977124183,0.999695374,-0.013804966,0.010943378,5.876481857,36.44560238
6151,"Kubernetes, JavaScript, TypeScript",Docker,0.015392758,0.977591036,0.999652627,-0.016098443,0.013828129,9.837958974,40.19064526
6152,"Go, GCP",Python,0.013496229,0.977635783,0.999695467,-0.014113704,0.009361376,3.264016507,31.3214963
6153,"AWS, Docker, Open Source RDBMS",Kubernetes,0.011643805,0.977777778,0.999738482,-0.012173069,0.010370134,9.141919817,40.18700657
6154,"AWS, TypeScript, HTML/CSS",JavaScript,0.011820227,0.97810219,0.999738528,-0.012349491,0.010821905,11.84010195,41.89417663
6155,"NoSQL, Scala",Python,0.015833811,0.978201635,0.999652778,-0.016539496,0.010985597,3.265905709,32.13455432
6156,"R, Power BI",Python,0.011952543,0.97833935,0.999738562,-0.012481807,0.008293264,3.266365496,32.3388612
6157,"AWS, Azure, Scala",Python,0.010011908,0.978448276,0.999781707,-0.010452962,0.006947097,3.266729165,32.50230671
6158,"Python, Kubernetes, Open Source RDBMS",SQL,0.012040753,0.978494624,0.999738585,-0.012570017,0.009398729,4.557397001,36.51623076
6159,"Python, Go, NoSQL",SQL,0.012040753,0.978494624,0.999738585,-0.012570017,0.009398729,4.557397001,36.51623076
6160,"AWS, Docker, RDBMS",Kubernetes,0.010056014,0.978540773,0.999781717,-0.010497067,0.008956882,9.149053582,41.61587792
6161,"SQL, R, Power BI",Python,0.010100119,0.978632479,0.999781726,-0.010541172,0.007008887,3.26734416,32.78249901
6162,"SQL, Kubernetes, RDBMS",Java,0.010100119,0.978632479,0.999781726,-0.010541172,0.008316208,5.661784687,38.7106779
6163,"SQL, NoSQL, Scala",Python,0.012173069,0.978723404,0.999738619,-0.012702333,0.008447738,3.267647732,32.92259516
6164,"SQL, Docker, RDBMS",Kubernetes,0.01018833,0.978813559,0.999781745,-0.010629383,0.009075046,9.151604054,42.15170467
6165,"Python, Docker, Open Source RDBMS",SQL,0.012305385,0.978947368,0.999738653,-0.012834649,0.009606543,4.559505687,37.30152604
6166,"Python, Docker, Open Source RDBMS",Kubernetes,0.012305385,0.978947368,0.999738653,-0.012834649,0.010960954,9.152855128,42.41961805
6167,"Python, Google Cloud",AWS,0.012393596,0.979094077,0.999738676,-0.01292286,0.010288823,5.888328912,39.87974684
6168,"AWS, Kubernetes, Scala",Python,0.012437701,0.979166667,0.999738687,-0.012966965,0.008633108,3.269127644,33.62307591
6169,"Java, Docker, Open Source RDBMS",Kubernetes,0.012525912,0.979310345,0.99973871,-0.013055176,0.011157894,9.156248845,43.16382187
6170,"AWS, Docker, Scala",Java,0.012570017,0.979381443,0.999738721,-0.013099281,0.010351564,5.66611775,40.116835
6171,"Java, Go, TypeScript",JavaScript,0.014731178,0.979472141,0.999695837,-0.015348653,0.013488742,11.85668545,44.69003409
6172,"SQL, Docker, Open Source RDBMS",Kubernetes,0.012966965,0.98,0.999738824,-0.013496229,0.011551774,9.162696907,44.65222952
6173,"AWS, Go, GCP",Python,0.013187492,0.980327869,0.999738881,-0.013716756,0.009158322,3.273004531,35.60777136
6174,"Kubernetes, JavaScript, Go",Docker,0.013187492,0.980327869,0.999738881,-0.013716756,0.011850764,9.865501008,45.78206089
6175,"Docker, Go, Scala",SQL,0.011026331,0.980392157,0.999781926,-0.011467384,0.008611578,4.566234875,40.05005954
6176,"Java, Docker, Cloud Computing",Kubernetes,0.011158647,0.980620155,0.999781955,-0.0115997,0.009941583,9.168495165,46.08110087
6177,"Java, Go, GCP",AWS,0.011246857,0.980769231,0.999781974,-0.011687911,0.009340094,5.898403387,43.35359238
6178,"Docker, Open Source RDBMS",Kubernetes,0.013628545,0.980952381,0.999738994,-0.014157809,0.012142595,9.171601375,46.884841
6179,"Java, TypeScript, HTML/CSS",JavaScript,0.013760861,0.981132075,0.999739028,-0.014290125,0.012602225,11.87677926,48.62170864
6180,"SQL, Kubernetes, Go",Docker,0.025360561,0.981228669,0.999527065,-0.026330878,0.02279229,9.874566183,47.97905398
6181,"SQL, Kubernetes, TypeScript",Docker,0.013893177,0.981308411,0.999739062,-0.014422441,0.012486325,9.875368667,48.18374278
6182,"Java, NoSQL, Scala",Python,0.014113704,0.981595092,0.999739119,-0.014642967,0.009807115,3.277235388,38.05945398
6183,"Python, JavaScript, HTML/CSS",TypeScript,0.011908437,0.981818182,0.999782116,-0.012349491,0.011443029,25.58708464,52.88956027
6184,"Kubernetes, Go, NoSQL",SQL,0.012040753,0.982014388,0.999782145,-0.012481807,0.009408199,4.573790516,43.66241785
6185,"Python, Docker, Go",Kubernetes,0.026639615,0.982113821,0.999527654,-0.027609933,0.023738474,9.182460481,49.9293112
6186,"AWS, Go, NoSQL",SQL,0.012128964,0.982142857,0.999782164,-0.012570017,0.00947747,4.574388866,43.97653597
6187,"Python, Agile, GCP",AWS,0.010011908,0.982683983,0.999825358,-0.010364751,0.008317823,5.909918817,48.14749923
6188,"Java, AWS, Scala",Python,0.02527235,0.982847341,0.999570003,-0.026154457,0.017570691,3.281416252,40.83802761
6189,"Python, HTML/CSS",SQL,0.012658228,0.982876712,0.999782277,-0.013099281,0.009893099,4.57780684,45.86124465
6190,"SQL, Docker, Go",Kubernetes,0.025360561,0.982905983,0.99957004,-0.026242667,0.022600939,9.189866949,52.24310854
6191,"Java, Kubernetes, RDBMS",Docker,0.010408856,0.983333333,0.999825427,-0.010761699,0.009357005,9.895746412,54.03784237
6192,"SQL, Go, GCP",Python,0.010673488,0.983739837,0.999825472,-0.011026331,0.007423731,3.284396014,43.079566
6193,"Kubernetes, Go, Scala",Docker,0.010982226,0.984189723,0.999825526,-0.011335068,0.009873399,9.904364668,56.96489216
6194,"AWS, Agile, Scala",Python,0.013893177,0.984375,0.999782543,-0.01433423,0.009665851,3.286516621,44.83076787
6195,"Python, Go, Open Source RDBMS",SQL,0.011379173,0.984732824,0.999825594,-0.011732016,0.008898133,4.586451793,51.43684118
6196,"Kubernetes, Go, Open Source RDBMS",SQL,0.011511489,0.98490566,0.999825617,-0.011864332,0.00900204,4.587256787,52.02581264
6197,"Docker, Go, Open Source RDBMS",SQL,0.011555595,0.984962406,0.999825624,-0.011908437,0.009036676,4.587521083,52.22213646
6198,"Docker, Go, TypeScript",Python,0.011820227,0.985294118,0.99982567,-0.012173069,0.008227,3.289585264,47.63269087
6199,"AWS, Docker, Go",Kubernetes,0.026992458,0.985507246,0.999613634,-0.027786354,0.024063013,9.214187958,61.62007674
6200,"Go, Open Source RDBMS",SQL,0.012040753,0.985559567,0.999825708,-0.012393596,0.009417668,4.590302395,54.3816985
6201,"AWS, Kubernetes, RDBMS",Docker,0.010056014,0.987012987,0.999869019,-0.010320646,0.009043607,9.9327765,69.34856437
6202,"SQL, Kubernetes, RDBMS",Docker,0.01018833,0.987179487,0.999869036,-0.010452962,0.009162774,9.93445207,70.24919508
6203,"AWS, Go, TypeScript",Python,0.013628545,0.987220447,0.999825981,-0.013981388,0.009493692,3.296016669,54.81261853
6204,"Java, Docker, Go",Kubernetes,0.027345301,0.987261146,0.999656667,-0.028050986,0.024382834,9.230586381,70.10400035
6205,"SQL, Docker, RDBMS",Java,0.01027654,0.987288136,0.999869047,-0.010541172,0.008477382,5.711861163,65.06923066
6206,"Spark, Kafka, Snowflake",Python,0.010320646,0.987341772,0.999869053,-0.010585278,0.007189782,3.296421735,55.33797909
6207,"Docker, JavaScript, HTML/CSS",Kubernetes,0.011026331,0.988142292,0.999869144,-0.011290963,0.009832853,9.238824824,75.31342713
6208,"R, Data Science",Python,0.011070436,0.988188976,0.99986915,-0.011335068,0.007714996,3.299250281,59.30737
6209,"Go, Scala","Python, Java",0.014775283,0.98820059,0.999826178,-0.015128126,0.013160291,9.148824817,75.59581882
6210,"Java, Go, Open Source RDBMS",SQL,0.011158647,0.98828125,0.999869161,-0.011423279,0.008734424,4.602978796,67.01186433
6211,"Java, Go, GCP",Python,0.011335068,0.988461538,0.999869184,-0.0115997,0.007900366,3.30016028,60.7083315
6212,"Docker, HTML/CSS",Kubernetes,0.0115997,0.988721805,0.999869218,-0.011864332,0.010344898,9.244243082,79.18328702
6213,"Python, Java, HTML/CSS",SQL,0.011643805,0.988764045,0.999869224,-0.011908437,0.009115417,4.605227443,69.89128038
6214,"Docker, Go, NoSQL",SQL,0.011908437,0.989010989,0.999869258,-0.012173069,0.009323231,4.606377599,71.46187095
6215,"Docker, Go, NoSQL",Kubernetes,0.011908437,0.989010989,0.999869258,-0.012173069,0.010620614,9.246946868,81.26705773
6216,"Java, Go, NoSQL",SQL,0.012481807,0.98951049,0.999869332,-0.012746438,0.009773495,4.608704053,74.86481718
6217,"Docker, JavaScript, Go",Kubernetes,0.013187492,0.990066225,0.999869423,-0.013452124,0.011762866,9.256812999,89.89982211
6218,"Integrity, Availability",Confidentiality,0.013319808,0.990163934,0.99986944,-0.01358444,0.013068837,53.07325505,99.76991723
6219,"JavaScript, Go, TypeScript",Python,0.015701495,0.991643454,0.999869746,-0.015966127,0.010958964,3.310783689,83.82419618
6220,"Scala, Snowflake",Python,0.010717594,0.991836735,0.999912732,-0.010894015,0.007481047,3.311428992,85.80889163
6221,"Kubernetes, Go, Scala",Java,0.011070436,0.992094862,0.999912763,-0.011246857,0.009141678,5.739670017,104.6346315
6222,"Python, JavaScript, HTML/CSS",SQL,0.012040753,0.992727273,0.999912846,-0.012217175,0.009436608,4.623686412,107.9781017
6223,"Machine Learning, R",Python,0.012746438,0.993127148,0.999912907,-0.01292286,0.008902214,3.315737273,101.9199488
6224,"SQL, Go, Scala",Python,0.013231597,0.993377483,0.999912949,-0.013408018,0.009242058,3.316573065,105.772593
6225,"Confidentiality, Availability",Integrity,0.013319808,0.993421053,0.999912956,-0.013496229,0.013048963,49.17868019,148.9295638
6226,"Python, Go, Scala",Java,0.014775283,0.994065282,0.999913081,-0.014951705,0.012206147,5.751069695,139.3749835
6227,"Java, Go, Scala",Python,0.014775283,0.994065282,0.999913081,-0.014951705,0.010323381,3.318869406,118.031006
